artist_name,spotify_artist_id,artist_popularity,followers,main_genre,genres
St. John,5vexJiYP57rheW7TMBzi42,10,1888.0,,
Stan Christ,0aby7MYHsm3JS0eSifxu3I,48,30702.0,,
Stereo Avenue,0AnlIkbodWv2IM1HDSW4Fb,28,1211.0,,
Steve Barncard,3Yhj9qMatO8pLF1bupKDeP,2,30.0,,
Strange Names,7h0IuoboK8IGcFsS5ey0hj,15,7499.0,,
Strong Bad,1hak05VDAWZqSimeBx6fjQ,23,7246.0,,
Submerge,6IXgjkwjpjA0rUWhDwe9aJ,8,3054.0,,
Super Mario 64,0mSUBVwxfnwV4tue8JINCP,39,50234.0,,
Surya Sen,4hqsQ13aH4njud9LBg2Qap,25,2389.0,,
Sven Lochenhoer,2APmJd80WsbJQoMwnL1buU,4,1556.0,,
Sweetaj Brar,2B4azLEfuhlG2ykxCaQJWk,47,4211.0,,
São Miguel,1iVxCBBr46gznMxUBnnuMq,19,1179.0,,
Tanya Everett,3UyXYTUl0WWwls4Rbm6CmN,6,5.0,,
Terrace,2ldswwzbj1p4IxSZY4b0RE,6,652.0,,
Terry Bones,6wypVJNdx7aiFZ0fRdCa5X,7,225.0,,
Testpilot,4KZ2CyWpeORBTUd4vBAqnN,6,7855.0,,
Tex Napalm,1m2mQFTLkSFJsnkM2b02NJ,0,55.0,,
The Alchemystics,7l5ikclpHhnJMpLDZzTzhV,3,1011.0,,
Svarte Greiner,37lOOt5pumxC6rAUAI8cIL,6,4379.0,drone,"nordic ambient, norwegian experimental, warm drone"
The Blue Notes,1t6kgv3kQmD8x7ecWtCcy5,39,7564.0,,
The Brummy Brothers,0LRtmEytnKMcKfltxCVN9j,0,88.0,,
The Claypool Lennon Delirium,2yUsje7CszKGu4g1f4ih3b,34,140842.0,,
The Colleagues,2KbzrjTYlv08KyvcblE8nT,37,4042.0,,
The Emergency Crew,5Ik4Y2zuEpx2BwPza2O7HD,1,61.0,,
"The Erotic, Sexy, Smooth Jazz, Romantic Saxophone, Love Making Music Band",3PTShi3xbbTdHUQyjpWCQO,7,1297.0,,
The Hard Rockers Band,2DUZ6rMmsCQe2Sq73GZNXh,0,437.0,,
The Iceman Special,39ngVYHcYNXewUntfKeAkP,16,3075.0,,
The Illustrious Blacks,1ZZthpcsHPWbkTUw7HNTu1,14,1994.0,,
The Inside Out,3s0AKWk5526cwWRwqDLmeP,7,693.0,,
The Lord,4d3jm2CPSMZgSVpa7AccoT,10,1901.0,,
The Nadis Warriors,6k6Y8OwZ4wQPVJiD9lhkTZ,0,511.0,,
The Noughts,1Kz1SAIDbHVbQEWZwQfQsH,0,8.0,,
The Prize Fighter Inferno,7gxpZdWXJWyfAaRU6igwKU,28,35723.0,,
The Rileys,6uLY5RJflqxjhRMLLeEsxZ,1,130.0,,
The Royal Festival Orchestra,4JipFLbVsfOICc0YP13ZoN,28,1030.0,,
The Stampede,6naWDjIIvxOhHfu99ubAC7,38,913.0,,
The Velvet Underground,1nJvji2KIlWSseXRSlNYsC,61,1784595.0,alternative rock,
These Green Eyes,6vkcSYYIVUCUCQuLvlOs5K,3,798.0,,
Thomas Giles,2Zw1EFe4lg5AnxlJ3pOvvN,18,14076.0,,
Thys,6x8tZ30aFwdl50YjETAppR,29,10276.0,,
Tmber,5W1xQdhwf1xmU92APzstyr,0,45.0,,
Tom Flynn,3lSeZGCmgYasoeYml0hQY8,15,3387.0,,
Tony Sheldon,6zzvlBklkynhzLYKJTxP7g,8,18.0,,
Tool,6zreklnHnGi9Zfr2WhaO5a,4,187320.0,,
Tourists,3vHlU8z4muKKiI36IehGND,6,1357.0,,
Toussaint Morrison,3NTtPe8crN07jmxBkKwtFW,19,7470.0,,
Tre Reynolds,4htqxxCTnN5A4dSrw1yfP2,16,567.0,,
Trst.,36iXMswuhEmVCNjXwIkpHG,8,2463.0,,
Trutopia,5DiMSJgUwT3jluRsGj4h4o,21,2090.0,,
Twisted Facts,5zwzD0wl4s0hCXuvJoWeBj,0,45.0,,
Two Can,0hxUFYLIObXLtdmYlCQ6bR,22,2437.0,,
Tyla,3SozjO3Lat463tQICI9LcE,66,96738.0,,
Uce Lee,68jYg2JGsz1wuseOhegSpN,32,1881.0,,
Utada,3cOksS0L23DEPJd3JwMuVs,40,92029.0,,
VAMPA,40j5HqwepBedJ5LN4oHkKK,30,14857.0,,
Valentino,7yJyMnhXYd8lMYfSg3mmSd,21,6.0,,
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,2253003.0,,
Vita V,4sZ8Q4ttXnmJWvTObw964P,7,403.0,,
Viva La Hop,0FAI9samVeGWrRn9ieg7za,0,483.0,,
Wackbards,3dJMwlFIeBNZroZ136FDr8,1,159.0,,
Wear Your Wounds,162Upzibi1m79dQDaEUjl3,14,9647.0,,
Whirlpool,3xqiMRDNUdYYw2Y19DHMq1,3,388.0,,
White Noise Baby Sleep,7toc8ts53bAbjtbgb8LYL2,34,103.0,,
Whyel,49VoPmXaPH0vInz18MTeaM,23,5291.0,,
WoT Music Team,5b8vYWg6Ae6kj9Ik9U12av,37,7376.0,,
Worldtown SoundSystem,2gkAxS3lblpVZri1ATLwQe,15,553.0,,
XIE,6nwfs1JBpPHU65twuciEbN,24,5363.0,,
Xsonsence,4Z6KMzOC1SXEnlJRCEd85S,1,69.0,,
Xtra Terrestrial,13rB5HDzpTa3c1pd2qwDuS,0,27.0,,
Yamagucci,6EuSg8aungYTh6vNgL1EpG,27,2432.0,,
Yes Darling,70z1vRdbVgUrlRYIKK8YIp,8,1126.0,,
Yesir,268XB4LDfCxFPja1gWXFTe,2,313.0,,
Weakened Friends,3GA7XHdtdiTpR4gDWgADwK,33,20039.0,boston indie,"boston indie, bubblegrunge, diy emo, maine indie"
Young Spitz,1d2M6obvcOSr94gdQZngIj,1,36.0,,
Yung Crazy Penis,3lkLY9LEBj3cHK5I2XNrbi,0,9.0,,
ZOF,31ZEegh9kQpn4W6L9efEV5,9,767.0,,
Zacari,3qBKjEOanahMxlRojwCzhI,66,90412.0,,
Zuli,4Fc3JdIlfuLu4S3hZ0F0K4,6,156.0,,
ZÍA,0sjnUg1Bv9J3WQ3inGpQRq,12,2874.0,,
ctrl_alt_rock,7MFbYGSTnx4gxc9VknCpBf,0,258.0,,
"dernis, the kid",0NpxkHciY3xwf4sQXccYsa,5,227.0,,
goddard.,3yDDYheQFqfhKZXdjFQuuP,60,39827.0,,
il:lo,0Upbj4hHk4d4UJ0HhnVs4F,48,35555.0,,
juiceball,3xQUKtlvqHs7PgfIIrODE1,0,75.0,,
ZHU,28j8lBWDdDSHSSt5oPlsX2,63,856970.0,edm,"edm, electro house"
n808,4pzJW4dAwRMnyDdJXQhOFf,17,671.0,,
twentythreenineteen,3phLzwJCbHic9zg954ocXE,23,3851.0,,
venbee,4UWWa5dKgTLAx8mv6Ju6X1,60,59974.0,,
william light,1b1QgXUMfRNZjLaq5Iilsd,13,329.0,,
yunè pinku,2sY4BbYrbvNVgsNzo6HddD,46,18753.0,,
Öona Dahl,0v3ixvE1BHMKZLdZC4s3kt,15,7247.0,,
Eloïse Mignon,0kMJ33FrwoMVaQnc3c6Wbd,16,63.0,,
OurVinyl,4MhBe0d439ToDXCWlT3wae,63,21193.0,,
Andrew Hellier,5UAiCq7VKP2MrMG2RAkPl8,39,147.0,,
KNARS,1BjYwPB2wHkS5dgmjji7k4,12,653.0,,
Eastside Boyz,79Pqjevn76nsm1KiEgWuyS,37,29909.0,,
Mello,3aIJeYpvFun8x3jQabKjaf,19,79.0,,
Adam Bryanbaum Wiltzie,3pv7Yo0bBHl6jyOXU1NnWf,43,3794.0,,
Samuel Formell Alfonso,44BzjplfDu1Y8Qi30PvwqK,0,1.0,,
Ms. Boogie,7HVlaChQbM9guWdiKMGxBq,22,1805.0,,
Magazeen,21D8ywf89eWxGJGx7IfMBW,21,548.0,,
Shane Powers,6nmXUacZtfhZEgnV8n4jCU,32,313.0,,
T.D. Jakes,53Cxnl7U1E9SQ69saQefr0,21,11.0,,
Adam Lazzara,1z1nZOj7qQWhNjWKr5ipqh,26,775.0,,
The Goddamn Band,7MHbyGzMk2fJYnf8PSswSt,2,575.0,,
Lotus (2),6SaxaHrgekpuV2yyVDKIPD,9,6265.0,,
Jaden Hossler (2),6LP3XoLzeYXRGWjTfqEhqZ,60,603.0,,
Goldie (2),6ExL8nLVBOmIHKK5Iqm0Pi,19,482.0,,
Noname (2),6CDnIl0OdssUpYZCTlFdzC,0,416.0,,
Hound,2ZfwgTerKStFcZzM50yjH2,0,82.0,,
Kung Fu (2),72psCXQtu4utcxWqyAFkzh,0,75.0,,
Phish (2),2aOBlG907T2og7Y3m8gXJe,0,73.0,,
Hound (2),16ke45ADlPctT4pKqmxlmx,6,43.0,,
Ott (2),6SspurNHzNUQ98IAK2MgmQ,0,39.0,,
Ripe (2),6NRmal0Yg4uc8lIdbfG3ba,0,26.0,,
Peter Martin (2),0EHnGjvJ835ysneS7IMdlb,7,0.0,,
Arcane,57nPqD7z62gDdq37US9XJR,69,157679.0,,
Mike Avery,135ePGSzomgyOdjIoL0HSi,15,15.0,,
Marc Stout,2f3IpDYSEiMCnVTDkYYGT2,29,944.0,,
Kooldrink,1XQiB7Gp309l4aHhzgGIlY,39,1806.0,,
Soo Han,0Uss35CiLOjmRaaW8ov3ty,3,315.0,,
Allen Gordon,1f7DyDtA0IwtD0f9NLf4P6,38,141.0,,
XAELO,4jz58WEDWGF8fy6s58F2nV,36,844.0,,
Hodgy,4sXi6Uq6IzBaLfFi8wlb3I,46,87774.0,,
Debbie Eisenberg,58RFoUxMW1bvyj5SB7SVmx,34,2.0,,
Marma-Duke,6uU5g1lLEfJM9BnUQCUCXr,34,2.0,,
Merle Saunders,09uBVu0MVp8f1NO2LI12O9,36,2.0,,
Pete Grant,5yUtkqTCExz039AeK2Zy8j,34,9.0,,
Lex Da Funk,0USujF5pLfG59eP0fXcst2,0,6.0,,
Michael Phillip Wojewoda,03TeYuJCvV7mgzNdB6G0aj,30,41.0,,
The Dream,0tdFP7YYasjER1oi3YlRca,28,734.0,,
Greenhaven DJs,6ny5YjOSAb1ESDtkQTQ1bo,22,788.0,,
Ray Drummond,06zGDdseDUlrQgqogXA3mP,21,450.0,,
Azadeh,5drWdi1MydFxW2SJ7Zvwpc,0,70.0,,
Jacoby Shaddix,3a0Ol9AaugGXjf1ZQcAs1U,51,6776.0,,
Sam King,6i1nxY8TkMEEI1saLfn1lL,31,2939.0,,
Mouse,6ajYY1loyKdWGmGlqCUeo3,33,1610.0,,
WENDY,6s5SwRJbzC8r9yo7CUiapA,32,6.0,,
David Nelson (2),6qoEKjPZFZjv9kIzGNLlxO,32,1.0,,
Billy & The Kids,11K4t6bF7NguAUDx5IYoiK,26,2590.0,,
Little Shalimar,0bLF4UF0kG1fVdUcxUm8SP,3,451.0,,
Edgar Rothermich,0qkAbJwDGEIZJYTw2fYBws,33,2043.0,,
Abby Gundersen,5BlKoQLYxv24MSV5AD6i6q,36,6402.0,,
Talent,33JfM2NgTRFT9wMoQvcv6T,58,2239.0,,
Jenni Potts,3CqIBKbIRHObYuudV8Yfwt,31,796.0,,
Avneet Khurmi,25rYHJjDq8FFPApQnj3LXT,34,317.0,,
Corpsegrinder,2W2H6mzoE0HqDLM7ux6FbO,36,28438.0,,
Dyemond Lewis,40UMRUWJQ51oX7skdm10CE,34,2773.0,,
Rokamouth,6EBji7D5beFy8LfQzTUzlR,35,2336.0,,
T'nah Apex,5Y0eBjypjKL7Ahms0NaXVp,40,1687.0,,
Dessy Hinds,6t1fFxQU1MsTjxteXhBNgl,35,6822.0,,
José Luis Gómez,2a18bzJS3xqu2jzCbLEZ0n,0,33.0,,
Luke Bemand,1SosaKGjwi4a7Ma9UEBF1e,0,12.0,,
P.A.,1D0YWwTT54FXCh10i0JmNn,19,185.0,,
Caleb Shomo,0YbrhcmTTHZbsXyqjsGCGD,52,2697.0,,
The Pearlie Chorus,0sT01j0t90pOjUgS61doJw,42,178.0,,
Reginae Carter,66jpZDjMcxF3SfDfwK7GXe,34,887.0,,
Mariya Stoeva,5rwP6eKGSsdQ0Zr69phC99,1,161.0,,
Jasper Dolphin,50L4k6UGxXZ1h5CzoK9Gqk,34,5202.0,,
Paul Reubens,0bLeinXJM2eS7FWfqRmnIP,44,658.0,,
Emily Panic,3MuZ4BZTh55rV2Ul8E9tDX,11,36.0,,
Highfish,78V0cXuehySpueByC0NgxE,0,122.0,,
Zander,472zUL1QMmyOkLpRxcn3DA,0,2.0,,
Channel X,1mPzkgcAbydnV9jlKyhC1P,0,119.0,,
Scott Barnhardt,1A4dOeSiYZ0yBf6l5uYY7m,42,366.0,,
Yogi,0QiCCpzEYPFaWqkWtDQTmH,35,16799.0,,
CX,3jhfV48u1BbJBzh9Tok7TQ,5,152.0,,
Nicholas Gerlach,0N8wB1yGNfiS9sT8o5G1Bk,7,54.0,,
Davey Vonbohlen,2EYidR98SsS1xtRwavAmW1,35,147.0,,
Tim Palmieri,1vKgXmrHphiFYWmf7K4wJB,5,177.0,,
Chris Deangelis,5usAUVo7fk3IGRRaTYZ7pm,0,1.0,,
Karen Harding,2DZWVDgBLD0qdojx3Vq1EE,0,18.0,,
Sultan,7mNUTRMb4tuzhEW0jakWvu,19,314.0,,
Taco,0BhQCAekKIHPpdlgg6hPLX,28,804.0,,
David Nelson,4MSU1Eipz53jKozxLNxeML,21,70.0,,
WENDY (2),4pr8jxvDF1O5qVlssMf6Ac,19,0.0,,
Mouse (2),4gUJ9cDsEGfujS2fNC2Vgl,21,0.0,,
Anne-Marie,1zNqDE7qDGCsyzJwohVaoX,78,11324577.0,pop,pop
The Greek,6Zs7qFXNVSMpcSJ7Ern2ni,4,50.0,,
Jens Kuross,0tkBS89wZe0goJeNXZMCK6,24,8154.0,,
Aliz Smith,3T8JyRqQkU4nmNSj9uS1Fo,0,9.0,,
The Nicholas,2HOeKK6JSrvz00FoQk0biZ,34,5311.0,,
Steve Berman,4XJl0Ba9LUbTemYMEYw794,30,605.0,,
9 Theory,06tYi7DxoKe8PfYCeHGGFK,36,7899.0,,
David Leonard,1Wf0YF113imMsqukiKcZHe,25,209.0,,
Tracie Thoms,00BueEoowSUVGZoCR5yIRL,45,2310.0,,
Leia Contois,40ZOcK6mdly2Ni7ruJUEPP,15,195.0,,
DJ Djaz,2QiB7QvrZN96n8Zjo0IDJP,8,393.0,,
Rising Star,3HYUBCT2pYtoo0JHztEsRJ,32,10023.0,,
Alexandra Badoi,4HoXJ3c9TIwcRwnEjIj4a7,31,3768.0,,
"Bjorn ""Speed"" Strid",5qA1ILfKx6JbW6dw17N0BN,36,1913.0,,
C.S. Armstrong,6MxR3Hjf2uTSew9wmKbOwO,36,9092.0,,
1300,34dKvFZNwGaM0NMDtZaJ0P,25,8909.0,,
Lisbet Fritze,6ImgDd6PSpdu3uOGoTaGod,24,420.0,,
Rykka,54LF0PtNevUhzKvdVWcuVx,17,1856.0,,
The All Seeing I,0A0yu52zNGKe2rtr9wHfkD,36,8157.0,,
White Gold,79KQgTCu4wV38ECYKn62DZ,47,3421.0,,
Bailey Flores,5ZMDMg8T46GhNdD03KF9Au,26,567.0,,
"Paul ""Bunyan"" Rosenburg",4tNFRvXj9S5Ie2j56G1zsW,0,1602.0,,
Bjrknc,0L2E40bnomT7iQiZvKYC0B,25,157.0,,
Dua Boakye,47WLvIpePZZS30wpURLKnU,0,1.0,,
yasaquarius,375SLS35t7ZHk9DUXFASyf,21,689.0,,
Zombie Juice,3yAXW26fnch5fOTDL1vvJR,42,18900.0,,
Na'el Shehade,6gGhzPN9oEccmdaX0rOpwI,0,95.0,,
Brisco Jones,3Q4tR3YQOtrlJ5l6qcGHHz,14,76.0,,
Miguel Atwood-Ferguson,6SlLXvZvYEGnurxBUpUdri,42,9207.0,,
Gravitrax,6KkK4qOKM6bbr1YZ8E49Je,20,719.0,,
Joaquin Romaguera,4fdwa6PSZzeYB3cx1gnDpm,15,119.0,,
Original Broadway Cast of Sweeney Todd: The Demon Barber of Fleet Street,6EoJvLCnPbPZJFAurWlx2e,35,630.0,,
Paul Gemignani,5oi5DXLFdDZKjwlVxRY3GS,36,1038.0,,
Armanni Reign,7eLk4SsrtZtCANV4X713uI,37,3765.0,,
Nigo,2rAnv6brcXaglLZBB4XXEn,53,76910.0,,
Shaolin G,3OarEMX1U8mwmtCDvqFiOA,21,1054.0,,
Emilia Ali,4k5j2KkfsE7yGO46C0Hm1G,44,11822.0,,
Joseph,3nYWxemw6BD1qgixGfn8cI,26,475.0,,
Leah Song,2aYGkbB8xdACbyp7BYR8Gv,37,2134.0,,
Born In Flamez,6m7FHLJmE1RiaZamNWgcci,5,1059.0,,
Reprazent,17Ytfl1DntgvVdragJEqx8,35,2772.0,,
Lindstrøm & Prins Thomas,2U3dcuDVpg1sZiN8ZW5JWR,15,4108.0,balearic,balearic
Static Major,3pbi8H08p95NUZ7m6ybxUV,60,7923.0,,
Coach Z,21LnMPCBHnSPTHRhx3hIra,0,33.0,,
KOBAIEN,0N5BVAMacv1bBPdLYmJLky,16,144.0,,
SANDHAUS,3VPDTHXbhY1NdFM3xpf2Ta,35,1238.0,,
Cherry Lena,0vkN6Ib0aW335dFCf4iWNo,42,1566.0,,
Brendon Urie,6eYFryfcEu3QSq59D62wZQ,62,104557.0,,
Andrey Kulik,7voPlyvX1zCahzG0CbpBx1,37,825.0,,
Bert McCracken,6ulyIBuifBzU35RsvFZIx0,47,1754.0,,
Tasha Catour,1MYtt2sO0GF30bBYjpxfTC,17,699.0,,
Albert,5etbTbNYHo1MiBEIWB8FVs,13,835.0,,
My cousin Nicole,2uP6Mer05NJAZypWG5HSiK,29,494.0,,
Arkadiusz Reikowski,36QG3hiEBVgBswptwaDnw1,29,2813.0,,
(featuring Marlon D.),7A5rIKM1Q1xmUuMZm82gTR,1,2.0,,
eliderp,3xOyUM5jZfbrDcHdI1Hn1J,20,3271.0,,
Haitian V,7qr5jdVKv7EcIZ93zt19iX,6,163.0,,
Taylour Paige,7nkr1fevjIVmgx5biwAWVo,46,12104.0,,
Matt Honeycutt,3l3aszE2AlLuQ0LP4H54zO,27,255.0,,
Courtney LaPlante,1g9j6GF1jyjrhixt3Vurzs,35,2452.0,,
Jeremy Schwartz,3OeRWJcva3CKYCo85oTHDb,32,58.0,,
PR!CE,3DbWBIwP02mSq2mk70VmIR,4,886.0,,
House Call,6M9hDiIR4mcwjZzTgHrdWA,39,1277.0,,
Spearhead,19hpf6aLV5qwTfGOGptzA3,16,6125.0,,
Mateusz Owsiak,0qSqPbZUL72JZGblgyHIMv,2,7.0,,
ROM,64Z816cWN9mhiIizaRUan4,12,411.0,,
Essenger,3vc0JWD1Nj1VLrgJ1x3cjE,47,39010.0,,
Belle Doron,0vG28tQeh1adA0xHmdUTVQ,31,501.0,,
Steve Fitzmaurice,5jeYVkZ5F8orMysIIFNtOY,46,192.0,,
Leo Abrahams,6g4q7DPLaVqWGnfMpAb2Yd,39,3196.0,,
John Roderick,4Y7waYMkUiZxn7F94YvMnR,13,481.0,,
Akenya,2pHQOZq131jMXYSTjP3Ncx,33,4990.0,,
Young Tapz,0MH2SnPBynNlz9HRqC84ZK,44,866.0,,
Varsha Srivastava,1lb1pmifMGtBg2ejAnPet6,10,157.0,,
DJ Mal-Ski,0k4zCHqnp7ICf5IUBvhViS,27,1088.0,,
Wyatt Marshall,09RoWn9j3sRzbwrHykPF7F,16,2078.0,,
Steve Edwards,2SwhNukah1MYpLR594PnuC,63,3236.0,,
i_o,0y42IQBDFigO5mmEd1bGQG,46,94679.0,electro house,electro house
Monty,1Wnfj5qZsp8nPsGBBRRa4W,54,16968.0,,
Marbs,4XFeqUra2PvHDnjxKNATB9,13,2723.0,,
PhiloSofie,5Mvx3dMV17trz9HTdF2AkQ,40,2973.0,,
BRANDON,7HHxWuXHsKdcTbWDqqYbsY,43,30702.0,,
Carah Faye,5qRh9A0k3qLWYncaxDEUzB,27,4920.0,,
Nonô,2izgj6WOKJsuCRCQUKOoVO,54,7467.0,,
Mita Gami,6Y9N9gdo5jpzGsExWDymS8,35,9385.0,,
Chris Conley,0XgnZ9kOpQGjRb1u0PlD9h,15,127.0,,
Sam Dew,1SIw8nXWjvAKeb6Dhh85cz,49,16075.0,,
Joe Duplantier,3Yk4ixU1hH9kceY1mRTD2C,16,160.0,,
Roger Patterson,3EzcIJDlgdKKOtkbdIzaxw,6,12.0,,
Apani Emcee,5nLZPt6FYwWyE2aF4RvN40,22,73.0,,
Just Sean,63X0pg9LfcncNIHjSHb89X,3,4.0,,
Spencer Charnas,4iwMEyVQXJtGo512kLsUGe,41,1035.0,,
Sauvane,3nDQLEdtrGHqmUHvnauoUc,27,1131.0,,
Eko Roosevelt,7hs75D38FalYWr7BDO1WPh,43,5334.0,,
lia,7MkglOKmkE2iIJOZngg3Kj,35,4164.0,,
Mixed By: Dillinja,0bWNU1o7PO1Z5U8XlT1ZqD,4,19.0,,
Sylvee,1OmQ8TgrwtDSA6cPVWwUbR,10,285.0,,
Michael Angelakos,6uEyZsccteU7nvDk8oiXnV,22,794.0,,
Ape Drums,4HJnsUVBubdKJ2aV0sr48u,53,23179.0,,
Jamie Graham,23lPSllEOA8jXD0bXzzlyM,10,9.0,,
James Davidson,1eyorkwMy8ypw2tA5SzIXy,22,769.0,,
Subjective,4klCXFX14JSVZNQ2vEaLwH,22,3215.0,,
Tonni Smith,0yq2TSzo6du2KW5AiLir7L,10,39.0,,
Lady Midnight,5ncbnjaTS2oErr80VvXmQr,15,1660.0,,
Zoe Winkler,1Y4xUiE2JutzTNXVTypyWQ,1,464.0,,
Leo Wood,58vAPzbpMZAVTHWA1KT68B,44,3015.0,,
Biggie,6FTvY2Rxnycti33aFW7l0K,17,4771.0,,
Nat Dunn,6uNiUxDeo17yUnA472Zhni,41,2543.0,,
Lola Damone,4839k1n6NMGI2HW0WivkyM,10,166.0,,
Maad*Moiselle,7p3o1oqzkOV2GPQYHKseI0,16,604.0,,
Michael Riesman,1KPzLZHZrqvYILcVTEMCP1,40,4603.0,,
hermixalot,6hdb3ZH5gpJxqFPdXRGmdC,33,407.0,,
Kayoh,2FHV97AjOSu5Fe92kIGpjD,32,5137.0,,
Koste,6tgHGou8FeGY9MmHNsIHYQ,30,5004.0,,
Rob Moose,1NpeO0rYdDwUjtaXMDlb25,36,2749.0,bow pop,bow pop
Izzy Camina,1bEvuUxdYlGYGq5WvDAE1u,34,8301.0,,
L.I.T.A.,6WMRVsrcmZhggdIkOOnAIp,26,253.0,,
Max S,1m5VSemGnXm5vbaLtsqqp9,28,1471.0,,
King Unique,3tlQog0LbojvgBfa2AYb7g,17,2438.0,,
Matthew K. Heafy,2YRpsoIsb4KGe66E7hfEx5,40,21065.0,,
DJ Scratch,4vBBOm1tR7WToK4DZmDZAd,25,3502.0,,
Oni,7zEXGn8R1gbWkEVFtq0sjD,2,244.0,,
carlos sosa,4FnOfgH6FgYXOLzbhok5eL,8,47.0,,
Fernanco Castillo,6FBJesby0YNelqeM4Y4xSV,8,21.0,,
James Fauntleroy,5ooSG9S0glqP5ZrqqaHBvT,54,24291.0,,
Paige,4Z99ysbztLlZqmYK3urV7w,38,33659.0,,
Marlhy,1fvH6NeNDohKGKwvRiebRA,46,11082.0,,
Tranquility Base,4u2OHlzl2kRnU2FSUrLLxJ,21,3138.0,,
Breakfast Club,2Xt5IujxV906EgmvTWD3So,9,199.0,,
STS,0LhUDcQWIfiP624KorSrcB,34,9907.0,,
Bilmuri,5Rc75vGFBWZPgL7EXb4k89,52,102617.0,,
Na' kel,5KvS7q9AHzNev6dXwXYD9Z,33,1718.0,,
Tunde Adebimpe,3and7uje1nuMnKJczCKox9,29,3917.0,,
G. Love [of G. Love and Special Sauce] (harmonica),0GxLyu2Y8W86UdRf7DjP2g,0,87.0,,
Stamina MC,4Dj3ahDCFjotIV1O5Ung6o,46,2663.0,,
Natalie Taylor,2WxjxdeF7GGdcCK276qViY,56,165115.0,,
Sebastian Reynoso,4TYYLNG592TpKs4mfyQCFX,25,1258.0,,
Ace Vocal,4gMvsxI4eOaGEkCNRvuFEX,1,0.0,,
Kianu,0ToTW0AHRZA7VZoWhTal8v,4,38.0,,
Alice Hansen,6So2iJi7V1S8HIlrH99Pev,0,12.0,,
Tim Suby,5kfcmYOF2W9C1U8lvwhXnP,20,1052.0,,
Lilanna Wilde,06fZclcHWa1EtCZUuQ1Jxf,0,64.0,,
Yasiin Bey,6r2niOTnexy9xss5g8GWXH,48,23416.0,,
Randy Strohmeyer,1VICCMi01hveHihkqybIFW,32,50.0,,
Tony Lovato,0oq5amctoLfcLsI9BJQJsS,31,90.0,,
Jesse Leach,1Lwi01HS3nSZxM9u9zr3CT,31,480.0,,
Currency,03UM8fo7vZyT5B2jLVfLtv,28,3956.0,,
Audio (2),05JdwiioC4FczJrx3QXthE,10,407.0,,
Hayley Jane (2),7cMieswVniM6QnkuQD08yI,0,133.0,,
Matthew Dear,2GLf7iaOOujAem5R87xwto,35,62169.0,experimental pop,"experimental pop, microhouse, minimal techno"
Oriel Poole,4jvMMPV0sqRjQZaWS0JXhG,15,1058.0,,
Crystalline,4NRLMX0IRHkm2qI1WFLxHZ,32,537.0,,
Maria Karnilova,4oK74wiGI3Nr4UCeORhkzR,13,30.0,,
Fiddler on the Roof Ensemble,2nNmm3PrwGuVKfmPLVeXoy,14,174.0,,
Joni Fatora,43NRjpCGCIj6GkhnAMdC60,43,7736.0,,
Lafa Taylor,0j0HBDnIuT6rsn840ec18A,40,9553.0,,
Erinn Bone,0ngYnnwOFsGk9gsY0SMT6k,0,0.0,,
Jay Healy,27ha2QQb4rDuCXkdnasubj,19,8.0,,
Taylr Renee,27feHJH3VKyk8FgOndiWU8,39,4398.0,,
Crush Club,3xxRhjD7z41Q0hnNEjIifc,31,3047.0,,
Teezo Touchdown,0fGcIStdT1OpFFhOC7Wp36,71,159675.0,,
Anonymous,305zJ9FosVGB8F089dh30G,20,236.0,,
Chelsea Talmadge,4ybxxYpTmGZ0P81QwSvMws,30,164.0,,
Nicole Miglis,1mmKns9q559kAZeHbKeAu2,22,1170.0,,
TITUS,20U0ZkzluaLiHuPaG6eGRd,41,30135.0,,
ChickyChickas,4kvzWQuOmayPHy6R74ta54,22,19.0,,
37 Heartbreak,76jj8u3gwuJYcVfxza1QTo,24,241.0,,
Madison Love,3BkE65DVH2NZSDQa6ZszcJ,41,2804.0,,
jetsonmade,0UcXjTpzt0DmIwPSNwlJfF,53,29035.0,,
Desi Mo,0Vco3HYTJJEMWgHNC8BwAW,18,524.0,,
Alan Evans,2MateezM65hguehwZGUCGU,19,336.0,,
Jason Crosby,1MN2HKoliHEaJvDyf2SDVG,19,363.0,,
Kalen Evans,7s5za0ymtzlmo2vZA4clmF,19,16.0,,
Elan,1GBYi98icFDBm4DvUGU7yU,15,6531.0,,
Brandon Saller,12x8XI7ZYpGnKPUzifOxL6,33,1026.0,,
Ryan Kirby,5c7kIPIxZYfBEVo087KF4h,33,206.0,,
Laura V,71UZaAOfewFyTqIb0Kji9h,31,669.0,,
JR Wasilewski,0mIt0n8jGGOTD6QTpUj00h,37,69.0,,
Buddy Schaub,7yP1oaJN4wC0kMkwNIDkur,37,173.0,,
Will Salazar,2G2KT7gFBRo0Ycp4N8yA3c,37,63.0,,
Aristotle,0NHHBPPF40cVfX9u3ANdm1,26,476.0,,
Mark Bass,3VWX9qiAkIUd4vrUK0Q2LU,31,1175.0,,
Bobby Deitch,3ZgCRO9xpIWDIwiEnPbCjX,7,29.0,,
Denise Deitch,6xt98MqOJIA7Tm042F2Pxh,7,5.0,,
Taryn Wood,6v3qQUGfKLJx7EC35kQh6E,5,11.0,,
JustJono,1QNN3IfJkJ5DuBiAQ9ktJy,9,224.0,,
